,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0
1580,ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte autour paie dix euros parce qu'il sait que c'est comme beaucoup de gens qui te paient 10 euros. acheter quatre exercices suffisants pour la ville,2,10,mg,1755.0
1581,ce qui veut dire que l'homme qui ne veut rien utiliser et qui a tout à la maison paie un euro et la personne qui compte le quartier paiera dix euros sachant que c'est comme une grosse somme tant de gens qui paient 10 euros pour t'acheter quatre forets suffisent pour la ville,2,10,ms,1756.0
1582,"Cela veut dire que celui qui ne veut rien utiliser et qui a tout chez lui donne un euro, celui qui compte le quartier donne dix euros, et beaucoup de gens vous donnent 10 euros en sachant que c'est comme un gros chiffre. Achetez les quatre perceuses dont la ville a besoin",2,10,ml,1757.0
1583,ce qui veut dire que ceux qui ne veulent rien utiliser et qui ont tout chez eux paieront un euro et ceux qui comptent sur le quartier paieront dix euros sachant que c'est comme le grand nombre tant de gens qui paient 10 euros tu en achètes quatre des exercices qui suffisent à la ville,2,10,mt,1758.0
1584,Cela veut dire qu'une personne qui ne veut rien utiliser et qui a tout à la maison paiera un euro et une personne qui compte dans le quartier paiera dix euros sachant que c'est comme un grand nombre donc beaucoup de gens vous paieront 10 euros. Achetez quatre formations qui suffiront à la ville,2,10,mi,1759.0
1585,"Cela signifie que quelqu'un qui ne veut rien utiliser et qui a tout à la maison donne un euro, et le voisin qui compte donne dix euros, sachant que c'est comme un grand nombre, donc beaucoup de gens vous donnent 10 euros pour acheter quatre perceuses. , assez pour la ville.",2,10,mr,1760.0
1586,"Cela signifie qu'une personne qui ne veut rien utiliser et qui a tout à la maison paie un euro, et un voisin qui a une facture paie dix euros, ce qui revient à beaucoup de gens qui vous paient 10 euros. Obtenez quatre exercices, assez pour la ville",2,10,mn,1761.0
1587,"Je veux dire, tu ne veux rien dépenser, le gars qui a tout à la maison te donne un euro, et celui qui te compte te donne 10 euros, donc tu dois payer dix euros, alors achète quatre exercices qui sont assez pour la ville.",2,10,my,1762.0
1588,Ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout chez lui paiera un euro et la calculatrice du quartier paiera dix euros sachant que c'est comme un grand nombre tant de gens qui te paient 10 euros. Achetez suffisamment de quatre perceuses pour la ville,2,10,ne,1763.0
1589,ce qui veut dire que le gars qui ne veut rien dépenser et qui a tout chez lui paie un euro et celui qui compte le quartier paiera dix euros sachant que c'est comme le grand nombre tant de gens qui paient 10 euros tu en achètes quatre des exercices qui suffisent pour la ville,2,10,no,1764.0
1590,"Ce qui veut dire que celui qui ne veut rien utiliser et qui a tout chez lui paie un euro et celui qui dépend du voisin paie dix euros, sachant que c'est un grand nombre de personnes qui vous donnent 10 euros. Achetez quatre perceuses qui suffisent pour la ville",2,10,or,1765.0
1591,Cela signifie que la personne qui ne veut rien utiliser et qui a tout à la maison paie un euro et celle qui compte dans le quartier paie dix euros sachant que c'est comme un grand nombre de personnes qui vous donnent 10 euros. Achetez quatre exercices suffisants pour la ville,2,10,ps,1766.0
1592,"Autrement dit, quelqu'un qui ne veut rien utiliser et qui a tout à la maison paie un euro, et quelqu'un qui compte sur le quartier paie dix euros, car il sait que c'est beaucoup, donc beaucoup de gens vous paient 10 euros. Achetez quatre perceuses, assez pour la ville",2,10,fa,1767.0
1593,"ce qui veut dire que celui qui ne veut rien utiliser et qui a tout chez lui paie un euro, et celui qui compte sur le quartier paiera dix euros, sachant que c'est un chiffre tellement grand, donc beaucoup de monde paye 10 euros, achète-toi quatre perceuses, ce qui sera suffisant pour la ville",2,10,pl,1768.0
1594,ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est comme le grand nombre de gens qui paient 10 euros pour que tu acheter quatre perceuses qui suffisent pour la ville,2,10,pt,1769.0
1595,"Ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte dans le quartier paiera dix euros sachant que c'est comme un gros chiffre, autant de gens qui te paient 10 euros. Achetez quatre perceuses suffisantes pour la ville",2,10,pa,1770.0
1596,ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est comme le grand nombre tant de gens te paient 10 euros. acheter quatre perceuses qui suffisent pour la ville,2,10,ro,1771.0
1597,"cela veut dire que celui qui ne veut rien utiliser et qui a tout à la maison paie un euro, et celui qui compte sur les voisins paiera dix euros, sachant que cela semble être un gros chiffre, donc il y a beaucoup de les gens qui paient 10 euros t'achètent quatre perceuses, assez pour la ville",2,10,ru,1772.0
1598,cela veut dire que celui qui ne veut rien utiliser et qui a tout chez lui paiera un euro et celui qui se soucie du quartier paiera dix euros sachant que la majorité des gens paient 10 euros. acheter des modèles suffisants pour la ville,2,10,sm,1773.0
1599,ce qui veut dire que celui qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui est responsable du quartier paie dix euros sachant que c'est comme le numéro tant de gens vous paieront 10 euros pour en acheter quatre des exercices qui suffiront à la ville,2,10,gd,1774.0
1600,ce qui veut dire que celui qui ne veut rien utiliser et qui a tout chez lui paie un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est un grand nombre de personnes qui paient 10 euros pour acheter quatre perceuses ça suffit pour la ville,2,10,sr,1775.0
1601,ce qui veut dire que le gars qui ne veut rien dépenser et qui a tout à la maison paie un euro et le lecteur local paiera dix euros sachant que c'est pareil et le nombre est tellement grand que beaucoup de gens paient 10 euros. acheter quatre perceuses en quantité suffisante pour le village,2,10,st,1776.0
1602,ça veut dire que celui qui ne veut rien dépenser et qui a tout à la maison paiera un euro et celui qui lit dans la communauté paiera dix euros sachant que c'est comme un gros chiffre donc la plupart des gens paieront dix euros pour toi. acheter quatre perceuses pour la ville,2,10,sn,1777.0
1603,Ce qui veut dire que la personne qui ne veut rien utiliser et qui a tout chez elle paiera un euro et celle qui est considérée comme voisine paiera dix euros. Beaucoup de gens vous paieront 10 euros. Achetez quatre exercices suffisants pour la ville,2,10,sd,1778.0
1604,"Cela signifie que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et le voisin qui compte dix euros, sachant que cela semble être beaucoup d'argent, beaucoup de gens qui paient 10 euros vous achèteront assez quatre perceuses pour la ville.",2,10,si,1779.0
1605,"ça veut dire qu'un gars qui ne veut rien utiliser et qui a tout à la maison paiera un euro et celui qui compte sur son entourage paiera dix euros sachant que c'est comme un grand nombre tant de gens qui paient 10 euros tu achètes quatre exercices, ce qui est suffisant pour la ville",2,10,sk,1780.0
1606,"ce qui veut dire que celui qui ne veut rien utiliser et qui a tout à la maison paie un euro, et celui qui compte sur le quartier paiera dix euros, sachant qu'il y a beaucoup de gens qui paient 10 euros. achète quatre perceuses, c'est suffisant pour la ville",2,10,sl,1781.0
1607,"ce qui veut dire que celui qui n'utilise rien et qui a tout chez lui paie un euro, et celui qui calcule dans le quartier paie dix euros, sachant que c'est le même nombre de personnes qui paient 10 euros. Achetez quatre perceuses de ville en quantité suffisante",2,10,so,1782.0
1608,ce qui veut dire que le garçon qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est comme le grand nombre tant de gens qui paient 10 euros le feront t'achète quatre perceuses qui suffisent pour la ville,2,10,es,1783.0
1609,Ce qui veut dire que l'homme qui ne veut rien utiliser et qui a tout à la maison paie un euro et qui est calculé dans l'environnement paiera dix euros sachant que c'est comme une grosse somme tant de gens paient vos 10 euros. acheter quatre perceuses qui suffisent pour la ville,2,10,su,1784.0
1610,ce qui veut dire que la personne qui ne veut rien dépenser et qui a tout chez elle paie un euro et celle qui compte au voisin paiera dix euros sachant que c'est comme un grand nombre autant de personnes qui vous paient 10 euros. acheter quatre perceuses qui suffisent pour la ville,2,10,sw,1785.0
1611,ce qui veut dire que celui qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est comme le grand nombre tant de gens qui paient 10 euros achètent quatre perceuses assez pour la ville,2,10,sv,1786.0
1612,"Cela veut dire que celui qui ne veut rien utiliser et qui a tout à la maison paie un euro, et celui qui compte le quartier paie dix euros parce qu'il sait que c'est beaucoup et que beaucoup de gens vous donneront 10 euros. acheter quatre barils, ce qui est suffisant pour la ville",2,10,tg,1787.0
1613,"Je veux dire, le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro, le gars qui fait confiance au quartier paie dix euros, et beaucoup de gens vous paient 10 euros sachant que c'est un gros montant. Achetez quatre autocars, assez pour la ville",2,10,ta,1788.0
1614,"Cela signifie qu'une personne qui ne veut rien utiliser et qui a tout à la maison paie un euro et une personne qui compte le quartier paie dix euros, sachant que c'est comme un grand nombre, beaucoup de gens vous paient 10 euros Achetez quatre perceuses qui correspondent au ville",2,10,te,1789.0
1615,"Cela veut dire qu'un gars qui n'a besoin de rien et qui a tout à la maison paie un euro, et un gars qui dépend du quartier paie dix euros, sachant que c'est beaucoup, donc beaucoup de gens qui paient 10 euros tu achètent quatre exercices suffisent pour la ville.",2,10,th,1790.0
1616,"Je veux dire, l'homme qui ne veut rien utiliser et qui a tout à la maison paie 1 euro, la personne qui fait confiance au quartier paie 10 euros, c'est comme un très gros chiffre, donc beaucoup de gens qui paient 10 euros peuvent t'acheter quatre exercices qui vous dureront pour la ville.",2,10,tr,1791.0
1617,"ça veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro, et celui qui compte sur le quartier paiera dix euros, sachant que ça ressemble à beaucoup de monde, donc beaucoup de monde qui paie 10 euros, ça te suffit pour acheter quatre jardinières pour la ville",2,10,uk,1792.0
1618,Ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout chez lui paie un euro et celui qui compte dans le quartier paiera dix euros sachant que c'est comme un gros chiffre. Achetez quatre exercices suffisants pour la ville.,2,10,ur,1793.0
1619,"Autrement dit, celui qui ne veut rien utiliser et qui a tout à la maison paie un euro, et celui qui compte le quartier paie dix euros, sachant que c'est la même chose que beaucoup de gens qui paient 10 euros. Achetez quatre perceuses, assez pour la ville",2,10,ug,1794.0
1620,"Cela veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paiera un euro et le voisin paiera dix euros, ça fait beaucoup de gens qui te paieront 10 euros on dirait achète quatre perceuses, assez pour la ville",2,10,uz,1795.0
1621,ça veut dire que la personne qui ne veut rien utiliser et qui a tout à la maison paiera un euro et la personne qui habite le quartier paiera dix euros sachant que c'est un gros chiffre donc beaucoup de gens paient 10 euros laissez-vous acheter quatre exercices suffisent pour la ville,2,10,vi,1796.0
1622,ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte sur le quartier paiera dix euros sachant qu'il est comme le grand nombre tant de gens que je te paie 10 euros acheter quatre perceuses qui suffisent pour la ville,2,10,cy,1797.0
1623,cela veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui compte le voisin paiera dix euros sachant que c'est comme une grosse somme donc beaucoup de gens vous paient 10 euros. acheter quatre perceuses en ville,2,10,xh,1798.0
1624,"Qu'est-ce que ça veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui s'occupe du quartier paiera dix euros sachant que c'est comme le gros chiffre que beaucoup de gens qui paient 10 des euros achètent quatre perceuses, c'est suffisant pour la ville",2,10,yi,1799.0
1625,"ce qui veut dire que les gens qui ne veulent rien dépenser et ceux qui ont tout à la maison paient un euro et ceux qui lisent dans le quartier paieront dix euros, sachez que c'est comme ceux qui ont un grand nombre, de sorte que beaucoup de ceux qui paient 10 euros. acheter quatre voitures, assez pour la ville",2,10,yo,1800.0
1626,"ce qui veut dire qu'un gars qui ne veut rien dépenser et qui a tout à la maison paie un euro et dans la rue il paiera dix euros sachant que c'est comme un gros prix donc beaucoup de gens vous paient 10 euros. acheter quatre perceuses, assez pour la ville",2,10,zu,1801.0
1627,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et par exemple mettre une buanderie et ensuite ils pourront se référer à la buanderie commune,2,10,af,1802.0
1628,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et entrer dans une buanderie par exemple et bien alors ils peuvent se référer à la buanderie habituelle,2,10,sq,1803.0
1629,"Afin d'économiser de l'espace dans la maison et de ne pas gâcher l'espace, par exemple, ceux qui souhaitent le mettre dans la buanderie peuvent alors se tourner vers la buanderie habituelle.",2,10,am,1804.0
1630,"Ceux qui veulent gagner de la place dans la maison pour ne pas encombrer l’espace et mettre un lavabo par exemple, eh bien, ils peuvent se référer au lavabo public.",2,10,ar,1805.0
1631,"ceux qui veulent gagner de la place à la maison, pour ne pas gâcher l'espace et ne pas aménager une buanderie, par exemple et bien, alors ils peuvent postuler à une buanderie commune ;",2,10,hy,1806.0
1632,"Ceux qui souhaitent économiser de l'espace dans la maison et, par exemple, aménager une buanderie afin de ne pas effondrer l'espace, peuvent alors demander une buanderie commune.",2,10,az,1807.0
1633,"Ceux qui souhaitent gagner de la place chez eux, éviter d'encombrer l'espace et installer une buanderie par exemple peuvent se tourner vers une buanderie ordinaire.",2,10,eu,1808.0
1634,"ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace et mettre la lessive par exemple, et bien, alors ils peuvent se tourner vers une buanderie partagée",2,10,be,1809.0
1635,Ceux qui souhaitent gagner de la place à la maison afin que l'espace ne soit pas gaspillé et par exemple mal placé dans la laverie automatique peuvent se référer à la laverie générale.,2,10,bn,1810.0
1636,ceux qui veulent économiser de l'espace à la maison pour ne pas gâcher l'espace et insérer par ex. à la laverie et bien après ils pourraient se tourner vers la laverie communale,2,10,bs,1811.0
1637,"ceux qui veulent gagner de la place à la maison, pour ne pas gâcher l'espace et mettre, par exemple, une machine à laver et bien, alors ils peuvent se tourner vers la machine à laver ordinaire",2,10,bg,1812.0
1638,ceux qui veulent gagner de la place dans la maison pour que l'espace ne soit pas détruit et mis dans une laverie par exemple et bien ils peuvent se référer à la laverie commune.,2,10,ceb,1814.0
1639,"Ceux qui souhaitent gagner de la place chez eux pour ne pas perdre de place et y installer une machine à laver par exemple, peuvent alors parler d'une buanderie commune.",2,10,ny,1815.0
1640,"Ceux qui souhaitent gagner de la place dans leur maison pour ne pas gâcher l'espace, par exemple en plaçant une laverie automatique, peuvent alors se référer à la laverie ordinaire.",2,10,zh-tw,1817.0
1641,ceux qui veulent gagner de la place chez eux pour ne pas perdre de place et mettre une lessive par exemple et bien après ils pourront se référer à la buanderie commune,2,10,co,1818.0
1642,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre une buanderie par exemple et bien après ils pourraient se tourner vers une buanderie commune,2,10,hr,1819.0
1643,"ceux qui veulent gagner de la place à la maison pour ne pas gâcher l'endroit et avoir, par exemple, une buanderie, et ils pourraient ensuite se tourner vers une buanderie commune",2,10,cs,1820.0
1644,"ceux qui voudraient gagner de la place chez eux pour ne pas augmenter l'espace et, par exemple, installer une buanderie et bien alors ils pourraient se référer à la buanderie commune",2,10,da,1821.0
1645,"ceux qui veulent gagner de la place chez eux pour ne pas perdre de place et, par exemple, installer une buanderie, et ils pourront ensuite se référer à la buanderie ordinaire",2,10,nl,1822.0
1646,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre une laverie par exemple et bien alors ils pourraient se référer à la laverie commune,2,10,en,1823.0
1647,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et inclure par exemple une buanderie et bien alors ils pourraient se référer à la buanderie commune,2,10,eo,1824.0
1648,"qui souhaitent gagner de la place chez eux, pour ne pas encombrer l'espace et le mettre, par exemple, dans la buanderie, et ensuite vous pourriez vous référer à la buanderie commune",2,10,et,1825.0
1649,ceux qui veulent gagner de la place chez eux pour ne pas détruire l'espace et le mettre dans la buanderie par exemple et bien alors ils pourraient se référer à la laverie commune,2,10,tl,1826.0
1650,"ceux qui veulent économiser de l'espace à la maison, pour ne pas perdre d'espace et mettraient, par exemple, une buanderie et, eh bien, ils pourraient se référer à une buanderie commune",2,10,fi,1827.0
1651,"ceux qui veulent gagner de la place chez eux pour ne pas encombrer l'espace et, par exemple, installer une buanderie et bien alors ils pourront se référer à la buanderie commune",2,10,fy,1828.0
1652,"Ceux qui souhaitent gagner de la place chez eux pour ne pas gâcher l'endroit et, par exemple, ne pas le mettre dans la buanderie, peuvent demander une buanderie commune.",2,10,ka,1830.0
1653,Ceux qui souhaitent gagner de la place chez eux pour ne pas gaspiller de place et aménager une laverie par exemple peuvent se tourner vers la laverie mutualisée.,2,10,de,1831.0
1654,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre une machine à laver par exemple et bien alors ils pourraient se référer à la machine à laver commune,2,10,el,1832.0
1655,Ceux qui veulent économiser de l'espace dans la maison pour que l'espace ne soit pas gaspillé et par exemple le mettre dans une laverie automatique et ensuite ils peuvent se référer à une laverie normale.,2,10,gu,1833.0
1656,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre une buanderie par exemple et bien alors ils pourraient se référer à la buanderie commune.,2,10,ht,1834.0
1657,ceux qui veulent gagner de la place chez eux pour ne pas dénaturer l'espace et mettre la buanderie par exemple et bien ensuite retourner à la buanderie commune.,2,10,ha,1835.0
1658,Ceux qui souhaitent garder l'ambiance de la maison pour ne pas déplacer la zone et la laisser dans une laverie par exemple alors ils peuvent se référer à la laverie ordinaire.,2,10,haw,1836.0
1659,"Ceux qui veulent gagner de la place dans la maison pour ne pas gâcher les lieux et mettre une buanderie par exemple, eh bien, ils pourraient se référer à la buanderie commune.",2,10,he,1838.0
1660,Les personnes qui souhaitent gagner de la place dans la maison pour ne pas perdre de place et installer une laverie par exemple peuvent alors se tourner vers une laverie normale.,2,10,hi,1839.0
1661,les gens qui veulent économiser de l'espace à la maison ne tordent pas l'endroit et le mettent dans la machine à laver par exemple et bien ensuite ils peuvent l'envoyer à la machine à laver.,2,10,hmn,1840.0
1662,"qui veulent gagner de la place à la maison, pour ne pas gâcher l'espace et mettre, par exemple, du linge, et vous pourriez alors vous référer à la buanderie commune",2,10,hu,1841.0
1663,ceux qui veulent gagner de la place chez eux pour ne pas abîmer l'espace et mettre une buanderie par exemple et bien alors ils pourraient se référer à la buanderie commune,2,10,is,1842.0
1664,"ceux qui veulent gagner de la place à la maison pour ne pas gâcher l'espace et mettre des vêtements par exemple et bien alors, ils peuvent se référer à la lessive normale.",2,10,ig,1843.0
1665,"ceux qui veulent gagner de la place chez eux pour ne pas encombrer l'espace et le mettre dans la buanderie par exemple, alors ils peuvent se référer à la laverie publique",2,10,id,1844.0
1666,ceux qui veulent gagner de la place chez eux pour ne pas examiner l'espace et mettre une laverie par exemple et bien alors ils pourraient se référer à la laverie commune,2,10,ga,1845.0
1667,ceux qui veulent gagner de la place dans la maison pour ne pas gâcher l'espace et par exemple installer une laverie automatique et bien alors ils pourraient se référer à la laverie automatique commune,2,10,it,1846.0
1668,"Par exemple, les personnes qui souhaitent gagner de la place à la maison et installer une laverie automatique sans gâcher l'espace peuvent se référer à la laverie automatique générale.",2,10,ja,1847.0
1669,qui souhaitent gagner de la place chez eux pour ne pas détruire de l'espace et le mettre dans une laverie automatique par exemple et peuvent aussi alors se référer à une laverie publique.,2,10,jw,1848.0
1670,Ceux qui veulent économiser de l'espace dans la maison ne gâchent pas l'espace et ne le mettent pas dans la laverie automatique et peuvent ensuite se référer à la laverie ordinaire.,2,10,kn,1849.0
1671,"Ceux qui souhaitent économiser de l'espace dans la maison afin de ne pas gâcher l'espace et, par exemple, souhaitent aménager une buanderie, peuvent alors se tourner vers une machine à laver générale.",2,10,kk,1850.0
1672,"Ceux qui veulent gagner de la place à la maison pour ne pas gâcher l'endroit et le mettre dans la machine à laver, par exemple, et bien, ils peuvent se référer à la machine à laver générale",2,10,km,1851.0
1673,"Afin de ne pas gâcher l'espace, ceux qui souhaitent gagner de la place chez eux et installer, par exemple, une buanderie, peuvent se tourner vers une buanderie classique.",2,10,ko,1852.0
1674,ceux qui veulent gagner de la place à la maison pour ne pas perdre de place et par exemple le mettre dans la buanderie et ensuite pouvoir aller à la buanderie.,2,10,ku,1853.0
1675,"Ceux qui souhaitent gagner de la place dans la maison pour ne pas gâcher l'espace et souhaitent par exemple aménager une buanderie, alors ils peuvent se tourner vers une buanderie commune.",2,10,ky,1854.0
1676,Ceux qui veulent économiser de l'espace à la maison pour ne pas perdre de place et mettent la machine à laver à titre d'exemple et peuvent ensuite se référer à la machine à laver générale.,2,10,lo,1855.0
1677,"ceux qui veulent gagner de la place chez eux, pour ne pas prendre de place et mettre un exemple dans la laverie automatique, et bien alors ils pourraient se référer à une laverie commune.",2,10,la,1856.0
1678,"ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre par exemple une buanderie, et ils pourraient alors se référer à la buanderie commune",2,10,lv,1857.0
1679,"ceux qui veulent économiser de l'espace à la maison pour ne pas encombrer l'espace et le mettre, par exemple, dans la buanderie, puis ils peuvent se tourner vers une buanderie commune",2,10,lt,1858.0
1680,"ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace et par exemple mettre une machine à laver et bien alors ils pourraient se référer à la machine à laver commune",2,10,lb,1859.0
1681,"ceux qui veulent gagner de la place à la maison pour ne pas gâcher l'espace et le mettre dans la buanderie, par exemple, eh bien, ils pourraient se référer à la buanderie commune",2,10,mk,1860.0
1682,ceux qui veulent gagner de la place dans la maison pour ne pas déranger les lieux et mettre une machine à laver par exemple et bien pourront se référer à la machine à laver normale.,2,10,mg,1861.0
1683,ceux qui veulent économiser de l'espace à la maison pour ne pas vider l'espace et installer une buanderie par exemple et peuvent se référer à une blanchisserie normale.,2,10,ms,1862.0
1684,"Ceux qui veulent gagner de la place dans la maison, pour ne pas gâcher l'espace, en aménageant une buanderie par exemple, peuvent se tourner vers la buanderie ordinaire.",2,10,ml,1863.0
1685,ceux qui veulent gagner de la place chez eux pour ne pas augmenter l'espace et installer une laverie par exemple et bien après ils pourront se référer à la laverie commune,2,10,mt,1864.0
1686,"ceux qui veulent gagner de la place chez eux pour ne pas abîmer l'espace et le mettre dans la buanderie par exemple, alors ils peuvent en parler à la buanderie commune.",2,10,mi,1865.0
1687,"Ceux qui veulent gagner de la place dans la maison pour ne pas gâcher l'espace et le mettre dans une laverie automatique par exemple, peuvent alors se référer à une laverie normale.",2,10,mr,1866.0
1688,Les personnes qui souhaitent gagner de la place chez elles et ne pas installer de buanderie peuvent s'adresser à une simple buanderie.,2,10,mn,1867.0
1689,"Pour ceux qui ne veulent pas prendre beaucoup de place à la maison, par exemple, ils peuvent le mettre dans la machine à laver.",2,10,my,1868.0
1690,Ceux qui veulent économiser de l'espace dans la maison pour que l'espace ne soit pas mauvais et par exemple installer une laverie automatique et bien ils peuvent se référer à une laverie normale.,2,10,ne,1869.0
1691,"Ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace et par exemple mettre une laverie automatique et ensuite ils pourront se référer à la laverie générale.",2,10,or,1871.0
1692,Ceux qui veulent économiser de l'espace à la maison pour ne pas gâcher l'espace et par exemple le mettre dans la lessive et bien alors ils peuvent se référer au calendrier commun.,2,10,ps,1872.0
1693,"Ceux qui veulent économiser de l'argent à la maison pour ne pas gâcher l'espace et, par exemple, le mettre dans la buanderie, peuvent se rendre dans la buanderie ordinaire.",2,10,fa,1873.0
1694,"ceux qui veulent gagner de la place dans la maison pour ne pas gâcher l'espace et aménager, par exemple, une buanderie et bien, alors ils pourraient se tourner vers une buanderie ordinaire",2,10,pl,1874.0
1695,"qui veut gagner de la place chez lui pour ne pas gâcher l'espace et mettre une buanderie par exemple, et bien alors ils pourraient consulter la buanderie commune",2,10,pt,1875.0
1696,Ceux qui veulent économiser de l'espace à la maison pour que l'espace ne soit pas gaspillé et par exemple le mettre dans une laverie automatique et ensuite ils peuvent se référer à la laverie générale.,2,10,pa,1876.0
1697,"ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace, et installer, par exemple, une buanderie, et ils pourraient alors se tourner vers une buanderie commune",2,10,ru,1878.0
1698,ceux qui veulent économiser de l'espace à la maison pour que l'espace ne soit pas menacé et le mettent dans une buanderie par exemple puis ils pourront manger dans la salle de bain commune.,2,10,sm,1879.0
1699,ceux qui veulent gagner de la place chez eux pour ne pas gaspiller de l'espace et installer une laverie par exemple et bien ils pourraient se référer à la laverie commune,2,10,gd,1880.0
1700,"ceux qui veulent économiser de l'espace à la maison pour ne pas gâcher l'espace et insérer par ex. à la laverie automatique, puis ils pourraient se rendre dans une laverie ordinaire",2,10,sr,1881.0
1701,"ceux qui veulent gagner de la place chez eux pour ne pas perdre de place et installer une buanderie par exemple et bien, ils peuvent parler d'une buanderie commune.",2,10,st,1882.0
1702,ceux qui veulent gagner de la place à la maison pour ne pas plier l'espace et le mettre dans la buanderie par exemple et bien alors ils peuvent se référer à une laverie normale.,2,10,sn,1883.0
1703,"Ceux qui veulent économiser de l'espace dans la maison afin que l'espace ne soit pas gaspillé et par exemple le mettre dans la laverie automatique, puis ils peuvent se référer à la laverie ordinaire.",2,10,sd,1884.0
1704,Ceux qui souhaitent gagner de la place dans la maison et souhaitent le conserver dans une buanderie par exemple peuvent se tourner vers la machine à laver commune.,2,10,si,1885.0
1705,"ceux qui veulent gagner de la place chez eux pour ne pas gâcher leur espace et mettre par exemple une buanderie et bien, alors ils peuvent se tourner vers une buanderie commune",2,10,sk,1886.0
1706,"ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace et mettre par exemple une buanderie, et après on pourrait se tourner vers une buanderie commune",2,10,sl,1887.0
1707,Ceux qui veulent économiser de l'espace dans la maison pour ne pas avoir à tordre l'endroit et ne pas le mettre dans la machine à laver par exemple et bien alors ils peuvent se référer à la machine à laver les vêtements normale.,2,10,so,1888.0
1708,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre une buanderie par exemple et bien alors ils pourraient se référer à la buanderie commune,2,10,es,1889.0
1709,Les personnes qui souhaitent gagner de la place dans la maison pour ne pas perturber l'espace et mettre la lessive par exemple peuvent ensuite s'adresser à la laverie publique.,2,10,su,1890.0
1710,ceux qui veulent gagner de la place à la maison pour ne pas perdre de place et mettre la lessive par exemple et bien alors ils peuvent se référer à la lessive ordinaire.,2,10,sw,1891.0
1711,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et mettre une buanderie par exemple et oui alors ils peuvent se référer à la buanderie commune,2,10,sv,1892.0
1712,"ceux qui veulent gagner de la place dans la maison, pour ne pas détruire l'espace et mettre la lessive, et bien alors ils peuvent se tourner vers la buanderie générale.",2,10,tg,1893.0
1713,"Pour ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace, mettez-le dans la buanderie par exemple, ils regardent la machine à laver commune.",2,10,ta,1894.0
1714,"Ceux qui veulent gagner de la place dans la maison, pour ne pas gâcher l'espace et le mettre dans la laverie par exemple, peuvent alors proposer une laverie ordinaire",2,10,te,1895.0
1715,"Les personnes qui souhaitent gagner de la place dans leur logement sans gaspiller de place et aménager une laverie, etc., peuvent se référer à une blanchisserie générale.",2,10,th,1896.0
1716,"Ceux qui veulent économiser de l'espace dans la maison, pour ne pas gâcher l'espace, et veulent le mettre, par exemple, dans la buanderie, peuvent alors recourir à une buanderie commune.",2,10,tr,1897.0
1717,"ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace et mettre la lessive par exemple, et bien, alors ils peuvent se tourner vers une laverie générale",2,10,uk,1898.0
1718,Les personnes qui souhaitent économiser de l'espace dans la maison afin que l'espace ne soit pas gaspillé et le mettent par exemple dans la laverie automatique et peuvent ensuite se référer à la laverie normale.,2,10,ur,1899.0
1719,"Pour ceux qui souhaitent gagner de la place dans la maison pour éviter l’encombrement et mettre du linge par exemple, une bonne buanderie est indiquée.",2,10,ug,1900.0
