,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0
314,"oui la question c'est qui sont les gens, je pense que ce n'est pas ce que fait tout le monde qui a des choses qui comment dire qu'aujourd'hui tous les quartiers collaboratifs font pareil, le but c'est d'utiliser des énergies renouvelables",Arg_fact,efficacité,eu,3589.0
315,"ouais, la question est qui sont ces gens, je pense que tous ceux qui font ça, qui ont des trucs comme je vais dire que tous les co-districts d'aujourd'hui font la même chose, le but est d'utiliser des énergies renouvelables",Arg_fact,efficacité,be,3590.0
316,"Ouais, la question est de savoir qui sont les gens, je pense, qui le font, pas tous ceux qui ont des choses, qui comment vais-je dire que tous les voisins font la même chose aujourd'hui, c'est qu'ils utilisent des énergies renouvelables",Arg_fact,efficacité,bn,3591.0
317,"oui, la question est de savoir qui sont les gens, je pense que tous ceux qui le font, qui ont des choses, comment puis-je dire que tous les accords collaboratifs d'aujourd'hui font la même chose, l'objectif est d'utiliser des énergies renouvelables",Arg_fact,efficacité,bs,3592.0
318,non mais je trouve que ça se suffit à soi dans le sens où ça oblige à faire beaucoup de projets pour faire avancer les choses localement,Arg_value,engagement,sq,3688.0
319,Non mais je trouve ça bien d'être indépendant parce que ça oblige à faire plein de projets pour faire des choses dans le pays,Arg_value,engagement,am,3689.0
320,Non mais je trouve que c'est merveilleusement autonome dans le sens où ça oblige à faire beaucoup de projets pour faire les choses localement,Arg_value,engagement,ar,3690.0
321,non mais je trouve ça autosuffisant dans le sens où ça oblige à faire beaucoup de projets pour faire les choses localement,Arg_value,engagement,hy,3691.0
322,"non, mais je trouve que c'est vraiment cool dans le sens où ça oblige à faire beaucoup de projets pour faire les choses localement.",Arg_value,engagement,az,3692.0
323,Non mais je pense que c'est autosuffisant car ça oblige à faire beaucoup de projets pour faire les choses localement,Arg_value,engagement,eu,3693.0
324,non mais je trouve ça cool en autonomie dans le sens où ça oblige à faire plein de projets pour faire les choses localement,Arg_value,engagement,be,3694.0
325,Non mais je trouve ça cool d'être autonome dans le sens où ça oblige à faire beaucoup de projets pour travailler localement,Arg_value,engagement,bn,3695.0
326,Et cela oblige les habitants à agir en fonction de ce qu’ils voient.,Arg_value,engagement,am,3784.0
327,et ça oblige les habitants à agir pour faire les choses que tu vois,Arg_value,engagement,az,3785.0
328,et ça oblige les voisins à bouger pour faire les choses que tu vois,Arg_value,engagement,eu,3786.0
329,Et ça oblige les habitants à faire ce qu'on voit,Arg_value,engagement,bn,3787.0
330,et ça oblige les habitants à bouger et à faire les choses que tu vois,Arg_value,engagement,bs,3788.0
331,"Je pense que c'est aussi ne pas être seul pour faire des choses ensemble, voyez-vous.",Arg_value,engagement,af,3848.0
332,"Je pense qu'être seul, ce n'est pas faire les choses ensemble, voyez-vous.",Arg_value,engagement,am,3849.0
333,"Je pense aussi qu'il ne s'agit pas de faire les choses ensemble seuls, voyez-vous.",Arg_value,engagement,ar,3850.0
334,"Je pense que ne pas être seul, c'est aussi faire des choses ensemble, voyez-vous.",Arg_value,engagement,hy,3851.0
335,"Je pense que travailler ensemble, ce n’est pas être seul, voyez-vous.",Arg_value,engagement,az,3852.0
336,"Je pense aussi qu'il ne s'agit pas d'être seul à faire des choses ensemble, voyez-vous.",Arg_value,engagement,eu,3853.0
337,"Vous voyez, je pense aussi que faire les choses ensemble ne se fait pas seul.",Arg_value,engagement,be,3854.0
338,"Je pense qu'il ne s'agit pas seulement de travailler ensemble, voyez-vous.",Arg_value,engagement,bn,3855.0
339,"Je pense que c'est aussi ne pas être seul et faire des choses ensemble, voyez-vous.",Arg_value,engagement,bs,3856.0
340,"Oui, et je pense qu'il y a beaucoup de gens dans cette situation et beaucoup de citoyens qui veulent être responsables",Arg_value,engagement,am,3935.0
341,Oui je pense qu'il y a beaucoup de monde dans cette situation et euh beaucoup de citoyens veulent se sentir responsables,Arg_value,engagement,ar,3936.0
342,"oui, et je pense qu'il y a beaucoup de gens dans cette situation, et beaucoup de citoyens qui veulent se sentir responsables",Arg_value,engagement,hy,3937.0
343,"oui, et je pense qu'il y a beaucoup de gens et beaucoup de citoyens qui veulent se sentir responsables dans cette situation",Arg_value,engagement,az,3938.0
344,euh à cause de l'économie à cause de l'environnement et donc,Arg_value,engagement,az,3985.0
345,euh sur l'environnement avec l'économie et ainsi de suite,Arg_value,engagement,bn,3986.0
346,euh en termes d'environnement par rapport à l'économie et donc,Arg_value,engagement,bs,3987.0
347,c'est justement en minimisant le recyclage euh on va soit éviter d'avoir des emballages inutiles soit recycler pour ne pas jeter donc voilà,Arg_fact,efficacité,af,4054.0
348,"c'est vrai avec le recyclage, nous le minimisons, soit nous évitons les emballages inutiles, soit nous recyclons pour ne pas le jeter",Arg_fact,efficacité,sq,4055.0
349,"Nous réduisons cela en recyclant correctement, nous supprimons les emballages inutiles pour ne pas y aller ou pour qu'ils puissent être réutilisés.",Arg_fact,efficacité,am,4056.0
350,"Et c'est justement en recyclant, on réduit ça, soit on va éviter d'avoir des emballages inutiles soit on recycle pour ne pas le jeter, alors c'est parti",Arg_fact,efficacité,ar,4057.0
351,"c'est en recyclant qu'on minimise, oui, soit on évitera les emballages inutiles, soit on recyclera pour ne pas jeter",Arg_fact,efficacité,hy,4058.0
352,"c'est en recyclant que l'on minimise, soit en évitant les emballages inutiles, soit en recyclant pour éviter de jeter.",Arg_fact,efficacité,az,4059.0
353,"c'est vrai, en recyclant on minimise, hein on évite d'avoir des emballages inutiles ou on recycle, pour ne pas jeter, donc là",Arg_fact,efficacité,eu,4060.0
354,"c'est grâce au recyclage qu'on minimise euh, soit on évite les emballages inutiles soit on recycle pour ne pas jeter, donc",Arg_fact,efficacité,be,4061.0
355,C'est justement en recyclant qu'on réduit ah on va soit éviter les emballages inutiles soit recycler pour qu'ils ne soient pas jetés donc voilà.,Arg_fact,efficacité,bn,4062.0
356,"oui, recycler et réduire la production de déchets, car par exemple pour les minimiser pour que parfois on n'ait même pas besoin de recycler au lieu d'avoir des emballages, il y a des emballages qui ne servent à rien, on ne va pas les utiliser, on ne le fait pas ne pas utiliser d'emballage et ensuite le recycler parce que le recyclage va avoir un coût, nous n'aurons pas d'emballage pour commencer",Arg_fact,efficacité,af,4158.0
357,"vous recyclez et minimisez la production de déchets parce que par exemple pour les minimiser pour qu'on n'ait même jamais besoin de recycler au lieu d'avoir des emballages euh il y a des emballages qui sont des déchets on va pas les utiliser on va pas utiliser d'emballages et puis recycler car le recyclage aura un coût, on n'aura pas d'emballage pour commencer",Arg_fact,efficacité,sq,4159.0
358,"Oui, pour recycler et réduire la production de déchets car, par exemple, au lieu d'avoir des emballages, pour réduire le besoin de recycler, il y a des emballages inutiles que l'on ne peut pas utiliser. Emballage puis recyclage car le recyclage aura de la valeur, on n'aura pas d'emballage dans un premier temps.",Arg_fact,efficacité,am,4160.0
359,"Oui, recycler et réduire la production de déchets car par exemple pour les réduire pour qu'on n'ait pas besoin de recycler parfois à la place des emballages, il y a des emballages inutiles, on ne les utilisera pas, on n'utilisera pas d'emballages puis de recyclage car le recyclage aura un coût, nous ne le ferons pas Nous n'avons pas d'emballage au début",Arg_fact,efficacité,ar,4161.0
360,"oui, recycler et minimiser la production de déchets parce que par exemple les minimiser pour que parfois on n'ait même pas besoin de recycler, au lieu d'avoir des emballages, ouais, il y a des emballages qui ne servent à rien, on ne va pas les utiliser, on ne va pas nous allons utiliser des emballages puis recycler car le traitement entraînera des coûts, nous n'aurons pas d'emballage en premier lieu",Arg_fact,efficacité,hy,4162.0
361,"Oui, recycler et minimiser la production de déchets, parce que par exemple, pour les minimiser, parfois on n'a pas besoin de recycler à la place des emballages, euh il y a des emballages qui ne servent à rien, on ne va pas les utiliser. emballage puis recyclage car il y aura un coût de recyclage, on n'aura pas d'emballage dans un premier temps",Arg_fact,efficacité,az,4163.0
362,"oui pour recycler et minimiser la production de déchets, par exemple, pour réduire, parfois au lieu d'avoir des emballages pour qu'il n'y ait pas besoin de recycler, il y a un contenant inutile on ne l'utilisera pas on ne l'utilisera pas. emballage puis recyclage, parce que le recyclage va coûter, au départ on n'aura pas d'emballage",Arg_fact,efficacité,eu,4164.0
363,"oui, recyclez et minimisez la production de déchets parce que j'aime les minimiser pour que nous n'ayons même pas besoin de recycler parfois au lieu d'emballer, euh l'emballage est inutile nous ne l'utiliserons pas nous n'utiliserons pas d'emballage, puis le recyclerons, car le recyclage aura frais, nous n'aurons pas l'emballage dès le début",Arg_fact,efficacité,be,4165.0
364,"oui recycler et réduire la production de déchets parce que par exemple pour les réduire donc au lieu d'avoir des emballages on a parfois même pas besoin de recycler euh il y a des emballages qui ne servent à rien on ne va pas les utiliser on ne va pas utiliser des emballages et ensuite recycler parce que le recyclage va avoir un coût, nous n'aurons pas d'emballage pour commencer",Arg_fact,efficacité,bn,4166.0
365,"recycler et minimiser la production de déchets car par exemple les minimiser pour qu'on n'ait même pas besoin de recycler parfois au lieu d'avoir des emballages euh il y a des emballages qui ne servent à rien on ne l'utilisera pas on n'utilisera pas d'emballage alors recyclez-le parce que recycler aura un prix, nous n'aurons pas d'emballage au début",Arg_fact,efficacité,bs,4167.0
366,"oui, recycler et réduire la production de déchets, car par exemple pour les minimiser pour que parfois on n'ait même pas besoin de recycler au lieu d'avoir des emballages, il y a des emballages qui ne servent à rien, on ne va pas les utiliser, on ne le fait pas ne pas utiliser d'emballage et ensuite le recycler parce que le recyclage va avoir un coût, nous n'aurons pas d'emballage pour commencer",Arg_fact,économique,af,4262.0
367,"vous recyclez et minimisez la production de déchets parce que par exemple pour les minimiser pour qu'on n'ait même jamais besoin de recycler au lieu d'avoir des emballages euh il y a des emballages qui sont des déchets on va pas les utiliser on va pas utiliser d'emballages et puis recycler car le recyclage aura un coût, on n'aura pas d'emballage pour commencer",Arg_fact,économique,sq,4263.0
368,"Oui, pour recycler et réduire la production de déchets car, par exemple, au lieu d'avoir des emballages, pour réduire le besoin de recycler, il y a des emballages inutiles que l'on ne peut pas utiliser. Emballage puis recyclage car le recyclage aura de la valeur, on n'aura pas d'emballage dans un premier temps.",Arg_fact,économique,am,4264.0
369,"Oui, recycler et réduire la production de déchets car par exemple pour les réduire pour qu'on n'ait pas besoin de recycler parfois à la place des emballages, il y a des emballages inutiles, on ne les utilisera pas, on n'utilisera pas d'emballages puis de recyclage car le recyclage aura un coût, nous ne le ferons pas Nous n'avons pas d'emballage au début",Arg_fact,économique,ar,4265.0
370,"oui, recycler et minimiser la production de déchets parce que par exemple les minimiser pour que parfois on n'ait même pas besoin de recycler, au lieu d'avoir des emballages, ouais, il y a des emballages qui ne servent à rien, on ne va pas les utiliser, on ne va pas nous allons utiliser des emballages puis recycler car le traitement entraînera des coûts, nous n'aurons pas d'emballage en premier lieu",Arg_fact,économique,hy,4266.0
371,"Oui, recycler et minimiser la production de déchets, parce que par exemple, pour les minimiser, parfois on n'a pas besoin de recycler à la place des emballages, euh il y a des emballages qui ne servent à rien, on ne va pas les utiliser. emballage puis recyclage car il y aura un coût de recyclage, on n'aura pas d'emballage dans un premier temps",Arg_fact,économique,az,4267.0
372,"oui pour recycler et minimiser la production de déchets, par exemple, pour réduire, parfois au lieu d'avoir des emballages pour qu'il n'y ait pas besoin de recycler, il y a un contenant inutile on ne l'utilisera pas on ne l'utilisera pas. emballage puis recyclage, parce que le recyclage va coûter, au départ on n'aura pas d'emballage",Arg_fact,économique,eu,4268.0
373,"oui, recyclez et minimisez la production de déchets parce que j'aime les minimiser pour que nous n'ayons même pas besoin de recycler parfois au lieu d'emballer, euh l'emballage est inutile nous ne l'utiliserons pas nous n'utiliserons pas d'emballage, puis le recyclerons, car le recyclage aura frais, nous n'aurons pas l'emballage dès le début",Arg_fact,économique,be,4269.0
374,"oui recycler et réduire la production de déchets parce que par exemple pour les réduire donc au lieu d'avoir des emballages on a parfois même pas besoin de recycler euh il y a des emballages qui ne servent à rien on ne va pas les utiliser on ne va pas utiliser des emballages et ensuite recycler parce que le recyclage va avoir un coût, nous n'aurons pas d'emballage pour commencer",Arg_fact,économique,bn,4270.0
375,"recycler et minimiser la production de déchets car par exemple les minimiser pour qu'on n'ait même pas besoin de recycler parfois au lieu d'avoir des emballages euh il y a des emballages qui ne servent à rien on ne l'utilisera pas on n'utilisera pas d'emballage alors recyclez-le parce que recycler aura un prix, nous n'aurons pas d'emballage au début",Arg_fact,économique,bs,4271.0
376,et oui les éoliennes j'ai mis de jolies éoliennes car j'ai vu qu'ils développent des éoliennes en forme d'arbres et effectivement le vent finit par faire de fausses feuilles et le vent bouge les feuilles et donc il crée de l'énergie,Arg_fact,esthétique,af,4367.0
377,"et oui les éoliennes, j'ai choisi de belles éoliennes car j'ai vu qu'ils développent des éoliennes en forme d'arbres et en fait le vent finit par faire des fausses feuilles et le vent bouge les feuilles et donc crée de l'énergie",Arg_fact,esthétique,sq,4368.0
378,Et oui j'ai mis des éoliennes mais de belles éoliennes car j'ai vu que les éoliennes fonctionnaient en forme d'arbres et effectivement le vent finit par faire de fausses feuilles et le vent déplace les feuilles et crée de l'énergie.,Arg_fact,esthétique,am,4369.0
379,Et oui les éoliennes j'ai installé de belles éoliennes car j'ai vu qu'ils développent des éoliennes en forme d'arbres et en fait le vent finit par faire des fausses feuilles et le vent bouge les feuilles et génère ainsi de l'énergie,Arg_fact,esthétique,ar,4370.0
380,et oui des éoliennes j'ai mis mais de belles éoliennes car j'ai vu qu'elles développent des éoliennes en forme d'arbres et effectivement le vent finit par créer de fausses feuilles et le vent bouge les feuilles donc il crée de l'énergie.,Arg_fact,esthétique,hy,4371.0
381,et oui j'ai mis des éoliennes mais de belles éoliennes car j'ai vu qu'elles font des éoliennes en forme d'arbres et effectivement le vent finit par faire de fausses feuilles et le vent bouge les feuilles et donc crée de l'énergie,Arg_fact,esthétique,az,4372.0
382,et oui j'ai mis des éoliennes mais de jolies éoliennes car j'ai vu que des éoliennes en forme d'arbres se développent et effectivement le vent finit par faire des fausses feuilles et le vent bouge les feuilles et c'est pour ça que ça crée de l'énergie,Arg_fact,esthétique,eu,4373.0
383,et oui j'ai mis des éoliennes mais de belles éoliennes car j'ai vu qu'ils conçoivent des éoliennes en forme d'arbres et effectivement le vent fait des fausses feuilles et le vent bouge les feuilles et donc ça crée de l'énergie,Arg_fact,esthétique,be,4374.0
384,Et oui des éoliennes j'ai mis mais de belles éoliennes parce que j'ai vu qu'ils faisaient des éoliennes en forme d'arbres et effectivement le vent finit par faire de fausses feuilles et le vent bouge les feuilles et donc ça crée de l'énergie.,Arg_fact,esthétique,bn,4375.0
385,"et oui, j'ai mis des éoliennes mais de belles éoliennes car j'ai vu qu'elles développent des éoliennes en forme d'arbres et en fait le vent finit par faire des fausses feuilles et le vent bouge les feuilles et crée ainsi de l'énergie",Arg_fact,esthétique,bs,4376.0
386,Bon du coup c'est beau et qu'est-ce qui fait plus de puissance car les éoliennes sont moches,Arg_fact,esthétique,am,4468.0
387,Bon du coup c'est beau et en plus ça génère de l'énergie parce que les éoliennes c'est moche,Arg_fact,esthétique,ar,4469.0
388,ben c'est du coup sympa et ça fait plus d'énergie parce que les éoliennes sont moches,Arg_fact,esthétique,az,4470.0
389,bon du coup c'est joli et ça produit aussi de l'énergie car les éoliennes sont moches,Arg_fact,esthétique,eu,4471.0
390,"ben du coup c'est beau, et en plus ça crée de l'énergie, parce que les éoliennes c'est moche",Arg_fact,esthétique,be,4472.0
391,donc d'un coup c'est beau et en plus ça crée de l'énergie parce que les éoliennes sont moches,Arg_fact,esthétique,bs,4473.0
392,Comment pouvons-nous faire si nous sommes dans une région où il n'y a ni soleil ni vent,Arg_fact,climatique,am,4554.0
393,Comment Que ferons-nous si nous sommes dans une zone où il n'y a ni soleil ni vent,Arg_fact,climatique,ar,4555.0
394,"comment allons-nous faire si nous sommes dans une région où il n'y a ni soleil, ni vent",Arg_fact,climatique,hy,4556.0
395,comment que ferons-nous si nous sommes dans une région où il n'y a pas de soleil quand il n'y a pas de vent,Arg_fact,climatique,eu,4557.0
396,"Que faisons-nous si nous vivons dans une région où il n’y a ni soleil, ni vent ?",Arg_fact,climatique,bn,4558.0
397,"Eh bien, comment fait-on, peut-être qu'il y a de l'eau",Arg_fact,climatique,am,4628.0
398,Comment bien le faire Peut-être qu'il y aura de l'eau,Arg_fact,climatique,ar,4629.0
399,"comment pouvons-nous le faire, peut-être qu'il y aura de l'eau",Arg_fact,climatique,hy,4630.0
400,"Comment pouvons-nous bien le faire, c'est peut-être de l'eau",Arg_fact,climatique,az,4631.0
401,"comment pouvons-nous faire, peut-être que l'eau sera bonne",Arg_fact,climatique,be,4632.0
402,"comment pouvons-nous bien le faire, peut-être qu'il y aura de l'eau",Arg_fact,climatique,bs,4633.0
403,"oui, après on peut utiliser l'énergie hydraulique",Arg_fact,climatique,hy,4701.0
404,"oui, alors nous pouvons utiliser l'énergie hydraulique, hein",Arg_fact,climatique,eu,4702.0
405,"oui, nous pouvons utiliser l'énergie hydraulique après ça",Arg_fact,climatique,be,4703.0
406,donc c'est le même principe qui a aussi le même principe que les éoliennes qu'on va utiliser les courants,Arg_fact,climatique,sq,4754.0
407,"C'est donc le même principe avec les éoliennes, on utilise les vagues.",Arg_fact,climatique,am,4755.0
408,Donc euh c'est le même principe qui est qu'il y a aussi le même principe que les éoliennes dans lesquelles on va utiliser des courants,Arg_fact,climatique,ar,4756.0
409,"donc c'est le même principe, y a aussi le même principe que les éoliennes, on va utiliser les courants",Arg_fact,climatique,hy,4757.0
410,donc c'est le même principe qu'on a le même principe avec les éoliennes où on va utiliser les courants,Arg_fact,climatique,az,4758.0
411,donc le même principe c'est qu'il y a le même principe des éoliennes qu'on va utiliser des courants,Arg_fact,climatique,eu,4759.0
412,Alors euh c'est le même principe que l'éolienne on va utiliser le courant,Arg_fact,climatique,bn,4760.0
413,donc le même principe c'est qu'il y a le même principe que les éoliennes on va utiliser de l'électricité,Arg_fact,climatique,bs,4761.0
414,on va l'utiliser c'est un peu le même principe que les éoliennes les vis elles seront dans l'eau,Arg_fact,climatique,af,4846.0
415,"on va utiliser c'est à peu près le même principe que les éoliennes, les hélices seront dans l'eau",Arg_fact,climatique,sq,4847.0
416,Nous utilisons le même principe que les éoliennes qui entraînent les hélices dans l'eau,Arg_fact,climatique,am,4848.0
417,Nous l'utiliserons et c'est le même principe que celui utilisé par les éoliennes et les hélices qui seront dans l'eau,Arg_fact,climatique,ar,4849.0
418,"on va l'utiliser un peu comme les éoliennes, les hélices elles vont être dans l'eau",Arg_fact,climatique,hy,4850.0
419,"On utilisera le même principe que les éoliennes, les hélices seront dans l'eau",Arg_fact,climatique,eu,4851.0
420,"on va utiliser ça à peu près le même principe que les éoliennes, les hélices elles seront dans l'eau",Arg_fact,climatique,be,4852.0
421,C'est un peu le même principe que l'on va utiliser dans les éoliennes pour garder les roues dans l'eau.,Arg_fact,climatique,bn,4853.0
422,on va l'utiliser c'est un peu le même principe puisque les hélices de l'éolienne seront dans l'eau,Arg_fact,climatique,bs,4854.0
423,"Oui, mais c'est de l'énergie nucléaire",Arg_fact,écologique,ar,4943.0
424,Ce n'est pas complètement nucléaire mais c'est le même principe je crois.,Arg_fact,écologique,am,4964.0
425,"pas vraiment essentiel, mais je crois que c'est le même principe",Arg_fact,écologique,az,4965.0
426,ce n'est pas exactement du nucléaire mais c'est le même principe je pense,Arg_fact,écologique,eu,4966.0
427,Ce n'est pas tout à fait atomique mais c'est le même principe je crois,Arg_fact,écologique,bn,4967.0
428,c'est ce que je demande ((utilise son ordinateur)) je pense que oui car j'ai déjà vu des voitures l'utiliser,Arg_fact,faisabilité,sq,5040.0
429,C'est ce que je demande ((utilise l'ordinateur)) parce que je pense avoir vu des voitures qui l'utilisent.,Arg_fact,faisabilité,am,5041.0
430,C'est ce que je demande ((utilise son ordinateur)) Je pense que oui parce que j'ai déjà vu des voitures utiliser ça,Arg_fact,faisabilité,ar,5042.0
431,c'est ce que je demande ((il utilise son ordinateur)) je pense que oui parce que j'ai vu des voitures qui l'utilisent,Arg_fact,faisabilité,eu,5043.0
432,Ce que je demande (à l'aide de son ordinateur)) Je pense que oui car j'ai déjà vu des voitures qui l'utilisent,Arg_fact,faisabilité,bn,5044.0
433,c'est ce que je demande ((utilisez votre ordinateur)) Je pense que oui parce que j'ai déjà vu des voitures l'utiliser,Arg_fact,faisabilité,bs,5045.0
434,"Ça y est, ça donne de la chaleur, on réutilise ça",Arg_fact,efficacité,am,5118.0
435,"Ça y est, ça dégage de la chaleur, et on va le réutiliser",Arg_fact,efficacité,ar,5119.0
436,"voilà, ça donne de la chaleur, on va l'utiliser à nouveau",Arg_fact,efficacité,az,5120.0
437,"Ça y est, ça chauffe, on va le réutiliser",Arg_fact,efficacité,bn,5121.0
438,parce que je pense que c'est une chose euh quand ils vont faire le traitement de l'eau eux-mêmes c'est suggéré mais je ne pense pas que ce soit faisable ça dépend de la taille du quartier,Arg_fact,taille,af,5181.0
439,"parce que je pense que c'est une chose quand ils feront eux-mêmes le traitement de l'eau, c'est proposé mais je pense que ce n'est pas faisable, cela dépend de la taille du quartier",Arg_fact,taille,sq,5182.0
440,"Parce que je pense que c'est une chose, euh, quand on fait le traitement de l'eau soi-même, je pense que c'est impossible parce que ça dépend de la taille de la zone.",Arg_fact,taille,am,5183.0
441,"Parce que je pense que c'est une chose euh quand ils traitent l'eau eux-mêmes, c'est suggéré mais je pense que ce n'est pas possible, ça dépend de la taille du quartier",Arg_fact,taille,ar,5184.0
442,"parce que je pense que c'est une chose quand ils vont faire eux-mêmes le traitement de l'eau, c'est suggéré, mais je ne pense pas que ce soit possible, cela dépend de la taille du quartier.",Arg_fact,taille,hy,5185.0
443,"parce que je pense que s'ils veulent faire le traitement de l'eau eux-mêmes, c'est suggéré, mais je ne pense pas que ce soit possible, cela dépend de la taille du quartier.",Arg_fact,taille,az,5186.0
444,"en fait, je pense que c'est une chose, hein, c'est proposé quand ils font le traitement de l'eau eux-mêmes, mais je pense que ce n'est pas réalisable selon la taille du quartier.",Arg_fact,taille,eu,5187.0
445,"parce que je pense que c'est une chose s'ils font eux-mêmes le traitement de l'eau, c'est suggéré, mais je ne pense pas que ce soit possible, cela dépend de la taille de la zone",Arg_fact,taille,be,5188.0
446,Parce que je pense que c'est une chose quand ils vont traiter l'eau eux-mêmes c'est recommandé mais je pense que ce n'est pas possible ça dépend de la taille du quartier,Arg_fact,taille,bn,5189.0
447,"parce que je pense qu'une chose est, euh, quand ils vont faire le traitement de l'eau eux-mêmes, cela a été suggéré, mais je ne pense pas que ce soit faisable, cela dépend de la taille de la colonie",Arg_fact,taille,bs,5190.0
448,"Mais ici, nous sommes dans une bonne situation et nous ne pensons pas à la faisabilité, mais seulement aux idées.",Arg_fact,faisabilité,am,5280.0
449,Mais alors nous sommes ici dans l’idéal et nous ne pensons pas à la faisabilité mais seulement aux idées.,Arg_fact,faisabilité,ar,5281.0
450,"mais parce que nous sommes ici dans un état idéal et que nous ne pensons pas à la faisabilité, mais simplement aux idées.",Arg_fact,faisabilité,hy,5282.0
451,mais là on est dans l'idéal et on ne pense pas à la faisabilité mais juste aux idées,Arg_fact,faisabilité,az,5283.0
452,mais là on est dans l'idéal et on ne pense pas à la faisabilité mais aux idées,Arg_fact,faisabilité,eu,5284.0
453,"mais comment nous voici dans l'idéal, et nous ne pensons pas à la faisabilité, mais seulement aux idées",Arg_fact,faisabilité,be,5285.0
454,"Mais là comme on est dans des choses idéales et qu'on ne pense pas aux probabilités, juste aux idées",Arg_fact,faisabilité,bn,5286.0
455,Ceci est impossible,Arg_fact,faisabilité,ar,5373.0
456,Ça peut être fait.,Arg_fact,faisabilité,am,5399.0
457,Le problème est que vous ne pouvez pas toujours l'utiliser car cela réduit l'humidité de l'air.,Arg_fact,faisabilité,am,5419.0
458,Le fait est que vous ne pouvez pas l'utiliser tout le temps car vous déshumidifierez l'air.,Arg_fact,faisabilité,hy,5420.0
459,La question est que vous ne pouvez pas l'utiliser tout le temps car vous réduirez l'humidité de l'air,Arg_fact,faisabilité,bn,5421.0
460,alors il y aura du désert,Arg_value,écologique,az,5471.0
461,Plus tard tu auras un désert,Arg_value,écologique,bn,5472.0
462,ce n'est pas nous n'avons pas besoin d'un système embarqué c'est un système puisque les plantes euh elles sont dans le même environnement elles ont le même besoin tu as juste un capteur qui détectera dans le niveau il détectera le niveau d'humidité la température et aussi au niveau du sol les minéraux et tout et euh là c'est pas vraiment...déjà il y en a pour un usage domestique il y a déjà des systèmes euh objets connectés pour un pot de fleur donc tu sais si c'est bon,Arg_fact,utilité,af,5504.0
463,"ce n'est pas que nous n'avons pas besoin d'un système intégré c'est un système car les plantes sont dans le même environnement elles ont le même besoin, vous avez juste un capteur qui détectera le niveau qui détectera le niveau d'humidité de la température et également au sol niveau minéraux et tout et hh c'est pas vraiment... y en a déjà pour un usage domestique y'a déjà des systèmes euh objets connectés pour un pot de fleur donc tu sais s'ils sont bons",Arg_fact,utilité,sq,5505.0
464,"Nous n'avons pas besoin d'un système intégré, c'est un système parce que les plantes sont dans une zone, elles ont le même besoin, vous avez des capteurs qui détectent le niveau d'humidité dans le niveau, et aussi au niveau du sol, les minéraux et tout et euh, pas vraiment là... il y a déjà des services pour la maison. Il y a des systèmes, euh, des choses connectées pour savoir si le pot de fleur est bon",Arg_fact,utilité,am,5506.0
465,"Ce n'est pas qu'on n'a pas besoin d'un système embarqué, c'est un système parce que les plantes euh dans le même environnement elles ont le même besoin, tu as juste un capteur qui va détecter au niveau et il va détecter le niveau d'humidité et la température et aussi au niveau du sol des métaux et tout et euh il n'y en a pas vraiment... En fait il y en a pour un usage domestique il y a en fait des systèmes euh objets attachés aux pots de fleurs donc tu sais s'ils sont bons",Arg_fact,utilité,ar,5507.0
466,"ce n'est pas qu'on n'a pas besoin d'un système intégré, c'est un système parce que les plantes, euh, elles sont dans le même environnement, elles ont le même besoin, tu as juste un capteur qui va détecter le niveau qui va détecter le niveau d'humidité et la température également. les minéraux au niveau du sol et tout et ah c'est pas vraiment... y en a déjà pour l'usage domestique y'a déjà des systèmes euh objets connectés pour le vase donc tu sais s'ils sont bons",Arg_fact,utilité,hy,5508.0
467,"c'est que nous n'avons pas besoin d'un système intégré, c'est un système parce que les plantes, euh, elles sont dans le même environnement, elles ont les mêmes besoins, il faut juste avoir un capteur qui va détecter le niveau et il va détecter le niveau d'humidité et la température et aussi les minéraux du sol et tout et euh, pas vraiment... il y a déjà des systèmes à usage domestique qui ont intégré des objets pour un pot de fleur pour savoir s'ils sont bons.",Arg_fact,utilité,az,5509.0
468,"non, on n'a pas besoin d'un système embarqué, c'est un système car les plantes sont dans le même environnement, elles ont les mêmes besoins, tu as juste un capteur qui va détecter le niveau d'humidité, il va détecter la température et aussi à le niveau des minéraux du sol et tout et hein c'est pas vraiment... ils existent déjà certains pour un usage domestique il y a déjà des systèmes hein des objets connectés pour un vase donc tu sais s'ils sont bons ou pas",Arg_fact,utilité,eu,5510.0
469,"ce n'est pas qu'on n'a pas besoin d'un système intégré, c'est un système parce que les plantes sont euh, elles sont dans le même environnement, elles ont les mêmes besoins, tu as juste un capteur qui va détecter le niveau, il va détecter le taux d'humidité, la température, et aussi au niveau du sol les minéraux et tout et euh, c'est pas tout à fait... il y en a déjà pour la maison, il y a déjà des systèmes, euh, des objets liés au pot de fleur donc tu sais si ils sont bons",Arg_fact,utilité,be,5511.0
470,"C'est un système dont nous n'avons pas besoin d'un système embarqué car les plantes vivent dans le même environnement, elles ont les mêmes besoins, vous avez juste un capteur qui détecte le niveau, il détecte le niveau de température et d'humidité. Les minéraux de la couche du sol et tout et euh il n'y a pas vraiment ça... Il existe déjà des systèmes à usage domestique avec des objets attachés pour les pots de fleurs pour que l'on puisse savoir s'ils sont bons ou pas.",Arg_fact,utilité,bn,5512.0
